Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
2 24 1 0.997 0.003 22.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 30.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 31.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 35.727 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 65.091 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 98.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 56.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 56.909 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 86.455 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 40.000 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 24.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 56.818 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 44.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 22.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 41.091 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 97.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 22.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 38.909 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 31.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 40.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 73.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 45.182 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 18.182 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 44.909 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 64.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 64.727 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 35.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 67.636 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 30.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 26.091 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 60.455 0.000 0.000 1.000 1.000
2 24 1 0.992 0.008 62.273 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 30.818 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 21.091 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 16.818 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 51.545 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 12.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 14.818 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 31.000 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 24.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 17.909 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 78.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 35.364 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 23.909 0.000 0.000 1.000 1.000
